[2025-03-11 15:00:34.381703] [171251] [debug] init_provider started
[2025-03-11 15:00:34.382058] [171251] [info] Found kernel with version 5.14.0-503
[2025-03-11 15:00:34.382077] [171251] [info] chdir_optimization_enabled config value: true
[2025-03-11 15:00:34.382091] [171251] [info] uprobes_enabled_backported_kernel config value: false
[2025-03-11 15:00:34.382189] [171251] [info] tcp_v6_accept kprobes config value: true
[2025-03-11 15:00:34.382226] [171251] [info] tcp_v6_connect kprobes config value: true
[2025-03-11 15:00:34.382260] [171251] [info] tcp_v4_accept ebpf config value: true
[2025-03-11 15:00:34.382311] [171251] [info] tcp_v4_connect ebpf config value: true
[2025-03-11 15:00:34.382344] [171251] [info] tcp_v6_accept ebpf config value: true
[2025-03-11 15:00:34.382377] [171251] [info] tcp_v6_connect ebpf config value: true
[2025-03-11 15:00:34.382392] [171251] [info] ebpf_allow_missing_caps config value: true
[2025-03-11 15:00:34.382412] [171251] [info] btf_num_candidates config value: 3
[2025-03-11 15:00:34.382463] [171251] [debug] cron monitor: [full path: /var/spool/cron/crontabs, host path: /var/spool/cron/crontabs, path: /var/spool/cron/crontabs] does not exist
[2025-03-11 15:00:34.382878] [171251] [info] cron monitor: initialized
[2025-03-11 15:00:34.382920] [171251] [trace] utmp entry: type=7, pid=1051007, line=pts/0, id=ts/0onecloud-admin, user=onecloud-admin, host=10.51.192.166, tv=(1725120195.511691)
[2025-03-11 15:01:05.838341] [171251] [debug] Enabling perf file 288 for event ebpf_uprobe_python_exec
[2025-03-11 15:01:05.838349] [171251] [debug] Enabling perf file 289 for event ebpf_uprobe_python_exec
[2025-03-11 15:01:05.838356] [171251] [debug] Enabling perf file 295 for event ebpf_commit_creds_pe
[2025-03-11 15:01:05.838363] [171251] [debug] Enabling perf file 309 for event ebpf_uprobe_pam_login
[2025-03-11 15:01:05.838371] [171251] [debug] Enabling perf file 310 for event ebpf_uprobe_pam_login
[2025-03-11 15:01:05.838380] [171251] [debug] Enabling perf file 311 for event ebpf_uprobe_pam_login
[2025-03-11 15:01:05.838388] [171251] [debug] Enabling perf file 351 for event ebpf_chroot
[2025-03-11 15:01:05.838396] [171251] [debug] Enabling perf file 360 for event ebpf_finit_module
[2025-03-11 15:01:05.838404] [171251] [debug] Enabling perf file -1 for event ebpf_path_truncated_telemetry
[2025-03-11 15:01:05.838407] [171251] [debug] Enabling perf file -1 for event ebpf_file_read
[2025-03-11 15:01:05.838414] [171251] [debug] Enabling perf file -1 for event ebpf_file_read
[2025-03-11 15:01:05.838417] [171251] [debug] Enabling perf file -1 for event ebpf_file_read
[2025-03-11 15:01:05.838420] [171251] [debug] Enabling perf file -1 for event ebpf_system_call_hook
[2025-03-11 15:01:05.838422] [171251] [debug] Enabling perf file -1 for event ebpf_system_call_hook
[2025-03-11 15:01:05.838425] [171251] [debug] Enabling perf file -1 for event ebpf_socket_filter_attachment
[2025-03-11 15:01:05.838429] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_bash_set_signal
[2025-03-11 15:01:05.838432] [171251] [debug] Enabling perf file -1 for event ebpf_file_close_write
[2025-03-11 15:01:05.838435] [171251] [debug] Enabling perf file -1 for event ebpf_file_close_write
[2025-03-11 15:01:05.838437] [171251] [debug] Enabling perf file -1 for event ebpf_file_close_write
[2025-03-11 15:01:05.838439] [171251] [debug] Enabling perf file -1 for event ebpf_file_close_write
[2025-03-11 15:01:05.838443] [171251] [debug] Enabling perf file -1 for event ebpf_file_close_write
[2025-03-11 15:01:05.838446] [171251] [debug] Enabling perf file -1 for event ebpf_dns
[2025-03-11 15:01:05.838448] [171251] [debug] Enabling perf file -1 for event ebpf_dns
[2025-03-11 15:01:05.838451] [171251] [debug] Enabling perf file -1 for event ebpf_tcp_accept
[2025-03-11 15:01:05.838453] [171251] [debug] Enabling perf file -1 for event ebpf_tcp_accept
[2025-03-11 15:01:05.838457] [171251] [debug] Enabling perf file -1 for event ebpf_tcp_accept
[2025-03-11 15:01:05.838460] [171251] [debug] Enabling perf file -1 for event ebpf_tcp_connect
[2025-03-11 15:01:05.838463] [171251] [debug] Enabling perf file -1 for event ebpf_mount
[2025-03-11 15:01:05.838465] [171251] [debug] Enabling perf file -1 for event ebpf_mount
[2025-03-11 15:01:05.838468] [171251] [debug] Enabling perf file -1 for event ebpf_file_chmod
[2025-03-11 15:01:05.838472] [171251] [debug] Enabling perf file -1 for event ebpf_fork_exit
[2025-03-11 15:01:05.838475] [171251] [debug] Enabling perf file -1 for event ebpf_fork_exit
[2025-03-11 15:01:05.838477] [171251] [debug] Enabling perf file -1 for event ebpf_file_rename
[2025-03-11 15:01:05.838480] [171251] [debug] Enabling perf file -1 for event ebpf_disarm_kprobes
[2025-03-11 15:01:05.838483] [171251] [debug] Enabling perf file -1 for event ebpf_file_delete
[2025-03-11 15:01:05.838487] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_bash_unbind_variable
[2025-03-11 15:01:05.838490] [171251] [debug] Enabling perf file -1 for event ebpf_file_create
[2025-03-11 15:01:05.838492] [171251] [debug] Enabling perf file -1 for event ebpf_execv
[2025-03-11 15:01:05.838495] [171251] [debug] Enabling perf file -1 for event ebpf_execv
[2025-03-11 15:01:05.838497] [171251] [debug] Enabling perf file -1 for event ebpf_execv
[2025-03-11 15:01:05.838501] [171251] [debug] Enabling perf file -1 for event ebpf_execv
[2025-03-11 15:01:05.838504] [171251] [debug] Enabling perf file -1 for event ebpf_execv
[2025-03-11 15:01:05.838506] [171251] [debug] Enabling perf file -1 for event ebpf_execv
[2025-03-11 15:01:05.838508] [171251] [debug] Enabling perf file -1 for event ebpf_memory_dump
[2025-03-11 15:01:05.838510] [171251] [debug] Enabling perf file -1 for event ebpf_dns
[2025-03-11 15:01:05.838515] [171251] [debug] Enabling perf file -1 for event ebpf_dns
[2025-03-11 15:01:05.838517] [171251] [debug] Enabling perf file -1 for event ebpf_files_helper
[2025-03-11 15:01:05.838520] [171251] [debug] Enabling perf file -1 for event ebpf_files_helper
[2025-03-11 15:01:05.838522] [171251] [debug] Enabling perf file -1 for event ebpf_files_helper
[2025-03-11 15:01:05.838525] [171251] [debug] Enabling perf file -1 for event ebpf_kernel_module_load
[2025-03-11 15:01:05.838529] [171251] [debug] Enabling perf file -1 for event ebpf_umount
[2025-03-11 15:01:05.838532] [171251] [debug] Enabling perf file -1 for event ebpf_umount
[2025-03-11 15:01:05.838534] [171251] [debug] Enabling perf file -1 for event ebpf_software_packing
[2025-03-11 15:01:05.838537] [171251] [debug] Enabling perf file -1 for event ebpf_software_packing
[2025-03-11 15:01:05.838539] [171251] [debug] Enabling perf file -1 for event ebpf_software_packing
[2025-03-11 15:01:05.838543] [171251] [debug] Enabling perf file -1 for event ebpf_software_packing
[2025-03-11 15:01:05.838545] [171251] [debug] Enabling perf file -1 for event ebpf_pivot_root
[2025-03-11 15:01:05.838548] [171251] [debug] Enabling perf file -1 for event ebpf_pivot_root
[2025-03-11 15:01:05.838550] [171251] [debug] Enabling perf file -1 for event ebpf_file_chmod_helper
[2025-03-11 15:01:05.838552] [171251] [debug] Enabling perf file -1 for event ebpf_file_chmod_helper
[2025-03-11 15:01:05.838556] [171251] [debug] Enabling perf file -1 for event ebpf_file_chmod_helper
[2025-03-11 15:01:05.838559] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_bash_readline
[2025-03-11 15:01:05.838561] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_bash_readline
[2025-03-11 15:01:05.838564] [171251] [debug] Enabling perf file -1 for event ebpf_setns
[2025-03-11 15:01:05.838566] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_bash_bind_variable
[2025-03-11 15:01:05.838570] [171251] [debug] Enabling perf file -1 for event ebpf_unshare
[2025-03-11 15:01:05.838573] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_python_exec
[2025-03-11 15:01:05.838576] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_python_exec
[2025-03-11 15:01:05.838578] [171251] [debug] Enabling perf file -1 for event ebpf_commit_creds_pe
[2025-03-11 15:01:05.838580] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_pam_login
[2025-03-11 15:01:05.838584] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_pam_login
[2025-03-11 15:01:05.838587] [171251] [debug] Enabling perf file -1 for event ebpf_uprobe_pam_login
[2025-03-11 15:01:05.838589] [171251] [debug] Enabling perf file -1 for event ebpf_chroot
[2025-03-11 15:01:05.838592] [171251] [debug] Enabling perf file -1 for event ebpf_finit_module
[2025-03-11 15:01:05.838594] [171251] [debug] Enabling perf file -1 for event ebpf_agent_kill_attempt
[2025-03-11 15:01:05.855882] [171251] [info] fanotify is disabled
[2025-03-11 15:01:05.855926] [171251] [debug] Dropping fanotify file_close_write events, perf will generate them instead.
[2025-03-11 15:01:05.874370] [171251] [debug] provider telemetry: {"events":{"agent_kill_attempt":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_agent_kill_attempt":"success"},"raw_events_order":["ebpf_agent_kill_attempt"]},"bash_bind_variable":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_uprobe_bash_bind_variable":"success"},"raw_events_order":["ebpf_uprobe_bash_bind_variable"]},"bash_readline":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_uprobe_bash_readline":"success"},"raw_events_order":["ebpf_uprobe_bash_readline"]},"bash_set_signal":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_uprobe_bash_set_signal":"success"},"raw_events_order":["ebpf_uprobe_bash_set_signal"]},"bash_unbind_variable":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_uprobe_bash_unbind_variable":"success"},"raw_events_order":["ebpf_uprobe_bash_unbind_variable"]},"chroot":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_chroot":"success"},"raw_events_order":["ebpf_chroot"]},"commit_creds_pe":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_commit_creds_pe":"success"},"raw_events_order":["ebpf_commit_creds_pe"]},"disarm_kprobes":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_disarm_kprobes":"success"},"raw_events_order":["ebpf_disarm_kprobes"]},"dns_udp":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_dns":"success"},"raw_events_order":["ebpf_dns"]},"file_chmod":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_file_chmod":"success","ebpf_file_chmod_helper":"success"},"raw_events_order":["ebpf_file_chmod","ebpf_file_chmod_helper"]},"file_close_write":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_file_close_write":"success"},"raw_events_order":["ebpf_file_close_write"]},"file_create":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_file_create":"success"},"raw_events_order":["ebpf_file_create"]},"file_delete":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_file_delete":"success","ebpf_files_helper":"success"},"raw_events_order":["ebpf_file_delete","ebpf_files_helper"]},"file_move":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_file_rename":"success","ebpf_files_helper":"success"},"raw_events_order":["ebpf_file_rename","ebpf_files_helper"]},"file_read":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_file_read":"success"},"raw_events_order":["ebpf_file_read"]},"finit_module":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_finit_module":"success"},"raw_events_order":["ebpf_finit_module"]},"fork_exit":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_fork_exit":"success"},"raw_events_order":["ebpf_fork_exit"]},"kernel_module_load":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_kernel_module_load":"success"},"raw_events_order":["ebpf_kernel_module_load"]},"memory_dump":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_memory_dump":"success"},"raw_events_order":["ebpf_memory_dump"]},"mount":{"loaded":true,"origin":"ebpf","raw_events_order":null},"pam_login":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_uprobe_pam_login":"success"},"raw_events_order":["ebpf_uprobe_pam_login"]},"pivot_root":{"loaded":true,"origin":"ebpf","raw_events_order":null},"process_exec":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_execv":"success"},"raw_events_order":["ebpf_execv"]},"python_exec":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_uprobe_python_exec":"success"},"raw_events_order":["ebpf_uprobe_python_exec"]},"setns":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_setns":"success"},"raw_events_order":["ebpf_setns"]},"socket_filter_attachment":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_socket_filter_attachment":"success"},"raw_events_order":["ebpf_socket_filter_attachment"]},"software_packing":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_software_packing":"success"},"raw_events_order":["ebpf_software_packing"]},"system_call_hook":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_system_call_hook":"success"},"raw_events_order":["ebpf_system_call_hook"]},"tcp_accept":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_tcp_accept":"success"},"raw_events_order":["ebpf_tcp_accept"]},"tcp_connect":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_tcp_connect":"success"},"raw_events_order":["ebpf_tcp_connect"]},"umount":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_umount":"success"},"raw_events_order":["ebpf_umount"]},"unauthorized_splice":{"loaded":false,"raw_events":{"ebpf_unauthorized_splice":"unknown"},"raw_events_order":["ebpf_unauthorized_splice"]},"unshare":{"loaded":true,"origin":"ebpf","raw_events":{"ebpf_unshare":"success"},"raw_events_order":["ebpf_unshare"]}},"machine_info":{"arch":"x86_64","kernel":"5.14.0-503.26.1.el9_5.x86_64","os_name":"Linux","os_version":"Red Hat Enterprise release 9.5 (Plow)","struct_layout_randomized":false},"provider_config":{"ebpf_enabled":true,"ebpf_exclusions_enabled":true,"perf_buffer_size":16777216},"provider_state":{"core_state":{"btf":null,"supported":true},"dynamic_pmu_supported":true,"ebpf_supported":true}}
[2025-03-11 15:01:05.874528] [171251] [debug] provider_init - done
[2025-03-11 15:01:06.791584] [171251] [info] Starting provider perf
[2025-03-11 15:01:40.551118] [171251] [debug] Disabling perf file -1 for event ebpf_path_truncated_telemetry
[2025-03-11 15:01:40.551121] [171251] [debug] Disabling perf file 407 for event ebpf_file_read
[2025-03-11 15:01:40.552955] [171251] [debug] Disabling perf file 408 for event ebpf_file_read
[2025-03-11 15:01:40.552963] [171251] [debug] Disabling perf file 409 for event ebpf_file_read
[2025-03-11 15:01:40.552971] [171251] [debug] Disabling perf file 384 for event ebpf_system_call_hook
[2025-03-11 15:01:40.552980] [171251] [debug] Disabling perf file 385 for event ebpf_system_call_hook
[2025-03-11 15:01:40.552989] [171251] [debug] Disabling perf file 374 for event ebpf_socket_filter_attachment
[2025-03-11 15:01:40.553114] [171251] [debug] Disabling perf file 367 for event ebpf_uprobe_bash_set_signal
[2025-03-11 15:01:40.553308] [171251] [debug] Disabling perf file 212 for event ebpf_file_close_write
[2025-03-11 15:01:40.553318] [171251] [debug] Disabling perf file 213 for event ebpf_file_close_write
[2025-03-11 15:01:40.553326] [171251] [debug] Disabling perf file 214 for event ebpf_file_close_write
[2025-03-11 15:01:40.553335] [171251] [debug] Disabling perf file 215 for event ebpf_file_close_write
[2025-03-11 15:01:40.553352] [171251] [debug] Disabling perf file 216 for event ebpf_file_close_write
[2025-03-11 15:01:40.553359] [171251] [debug] Disabling perf file -1 for event ebpf_dns
[2025-03-11 15:01:40.553361] [171251] [debug] Disabling perf file -1 for event ebpf_dns
[2025-03-11 15:01:40.553365] [171251] [debug] Disabling perf file 181 for event ebpf_tcp_accept
[2025-03-11 15:01:40.553375] [171251] [debug] Disabling perf file 182 for event ebpf_tcp_accept
[2025-03-11 15:01:40.553388] [171251] [debug] Disabling perf file 183 for event ebpf_tcp_accept
[2025-03-11 15:01:40.553399] [171251] [debug] Disabling perf file 191 for event ebpf_tcp_connect
[2025-03-11 15:01:40.553408] [171251] [debug] Disabling perf file 240 for event ebpf_mount
[2025-03-11 15:01:40.553420] [171251] [debug] Disabling perf file 241 for event ebpf_mount
[2025-03-11 15:01:40.553432] [171251] [debug] Disabling perf file 152 for event ebpf_file_chmod
[2025-03-11 15:01:40.553447] [171251] [debug] Disabling perf file 33 for event ebpf_fork_exit
[2025-03-11 15:01:40.553458] [171251] [debug] Disabling perf file 35 for event ebpf_fork_exit
[2025-03-11 15:01:40.554048] [171251] [debug] Disabling perf file 133 for event ebpf_file_rename
[2025-03-11 15:01:40.554072] [171251] [debug] Disabling perf file 335 for event ebpf_disarm_kprobes
[2025-03-11 15:01:40.554085] [171251] [debug] Disabling perf file 129 for event ebpf_file_delete
[2025-03-11 15:01:40.554108] [171251] [debug] Disabling perf file 272 for event ebpf_uprobe_bash_unbind_variable
[2025-03-11 15:01:40.554118] [171251] [debug] Disabling perf file 86 for event ebpf_file_create
[2025-03-11 15:01:40.554127] [171251] [debug] Disabling perf file 62 for event ebpf_execv
[2025-03-11 15:01:40.554135] [171251] [debug] Disabling perf file 63 for event ebpf_execv
[2025-03-11 15:01:40.554142] [171251] [debug] Disabling perf file 64 for event ebpf_execv
[2025-03-11 15:01:40.554152] [171251] [debug] Disabling perf file 65 for event ebpf_execv
[2025-03-11 15:01:40.554159] [171251] [debug] Disabling perf file 66 for event ebpf_execv
[2025-03-11 15:01:40.554166] [171251] [debug] Disabling perf file 68 for event ebpf_execv
[2025-03-11 15:01:40.554174] [171251] [debug] Disabling perf file 342 for event ebpf_memory_dump
[2025-03-11 15:01:40.554184] [171251] [debug] Disabling perf file 165 for event ebpf_dns
[2025-03-11 15:01:40.554196] [171251] [debug] Disabling perf file 166 for event ebpf_dns
[2025-03-11 15:01:40.554208] [171251] [debug] Disabling perf file 130 for event ebpf_files_helper
[2025-03-11 15:01:40.554217] [171251] [debug] Disabling perf file 131 for event ebpf_files_helper
[2025-03-11 15:01:40.554229] [171251] [debug] Disabling perf file 132 for event ebpf_files_helper
[2025-03-11 15:01:40.554237] [171251] [debug] Disabling perf file 41 for event ebpf_kernel_module_load
[2025-03-11 15:01:40.554251] [171251] [debug] Disabling perf file 242 for event ebpf_umount
[2025-03-11 15:01:40.554342] [171251] [debug] Disabling perf file 243 for event ebpf_umount
[2025-03-11 15:01:40.554350] [171251] [debug] Disabling perf file 325 for event ebpf_software_packing
[2025-03-11 15:01:40.554358] [171251] [debug] Disabling perf file 326 for event ebpf_software_packing
[2025-03-11 15:01:40.554365] [171251] [debug] Disabling perf file 327 for event ebpf_software_packing
[2025-03-11 15:01:40.554376] [171251] [debug] Disabling perf file 328 for event ebpf_software_packing
[2025-03-11 15:01:40.554384] [171251] [debug] Disabling perf file 244 for event ebpf_pivot_root
[2025-03-11 15:01:40.554396] [171251] [debug] Disabling perf file 245 for event ebpf_pivot_root
[2025-03-11 15:01:40.554403] [171251] [debug] Disabling perf file 153 for event ebpf_file_chmod_helper
[2025-03-11 15:01:40.554414] [171251] [debug] Disabling perf file 154 for event ebpf_file_chmod_helper
[2025-03-11 15:01:40.554424] [171251] [debug] Disabling perf file 155 for event ebpf_file_chmod_helper
[2025-03-11 15:01:40.554436] [171251] [debug] Disabling perf file 257 for event ebpf_uprobe_bash_readline
[2025-03-11 15:01:40.554444] [171251] [debug] Disabling perf file 258 for event ebpf_uprobe_bash_readline
[2025-03-11 15:01:40.554456] [171251] [debug] Disabling perf file 246 for event ebpf_setns
[2025-03-11 15:01:40.554463] [171251] [debug] Disabling perf file 265 for event ebpf_uprobe_bash_bind_variable
[2025-03-11 15:01:40.554479] [171251] [debug] Disabling perf file 247 for event ebpf_unshare
[2025-03-11 15:01:40.554490] [171251] [debug] Disabling perf file 288 for event ebpf_uprobe_python_exec
